url_description,occupation,index
http://www.stepfour.com/jobs/v8/806684010.htm,"Assembler, Motor Vehicle",364
http://www.stepfour.com/jobs/v7/715684014.htm,"Assembler, Movement",365
http://www.stepfour.com/jobs/v7/730684010.htm,"Assembler, Musical Instruments",366
http://www.stepfour.com/jobs/v7/714381010.htm,"Assembler, Photographic Equipment",367
http://www.stepfour.com/jobs/v7/730384010.htm,"Assembler, Piano",368
http://www.stepfour.com/jobs/v7/732684022.htm,"Assembler, Ping-Pong Table",369
http://www.stepfour.com/jobs/v7/712687010.htm,"Assembler, Plastic Hospital Products",370
http://www.stepfour.com/jobs/v7/794687010.htm,"Assembler, Printed Products",371
http://www.stepfour.com/jobs/v7/706684018.htm,"Assembler, Product",372
http://www.stepfour.com/jobs/v7/706687010.htm,"Assembler, Production",373
http://www.stepfour.com/jobs/v7/714684010.htm,"Assembler, Production Line",374
http://www.stepfour.com/jobs/v8/809684010.htm,"Assembler, Production Line",375
http://www.stepfour.com/jobs/v7/788684014.htm,"Assembler, Sandal Parts",376
http://www.stepfour.com/jobs/v7/726684034.htm,"Assembler, Semiconductor",377
http://www.stepfour.com/jobs/v8/869684014.htm,"Assembler, Skylights",378
http://www.stepfour.com/jobs/v7/706684022.htm,"Assembler, Small Products I",379
http://www.stepfour.com/jobs/v7/739687030.htm,"Assembler, Small Products II",380
http://www.stepfour.com/jobs/v6/600261010.htm,"Assembler, Steam-And-Gas Turbine",381
http://www.stepfour.com/jobs/v8/806384034.htm,"Assembler, Subassembly",382
http://www.stepfour.com/jobs/v8/869684018.htm,"Assembler, Subassembly",383
http://www.stepfour.com/jobs/v7/712684010.htm,"Assembler, Surgical Garment",384
http://www.stepfour.com/jobs/v8/806381034.htm,"Assembler, Tubing",385
http://www.stepfour.com/jobs/v7/706684026.htm,"Assembler, Type-Bar-And-Segment",386
http://www.stepfour.com/jobs/v8/809681010.htm,"Assembler, Unit",387
http://www.stepfour.com/jobs/v7/715381014.htm,"Assembler, Watch Train",388
http://www.stepfour.com/jobs/v3/361687010.htm,"Assembler, Wet Wash",389
http://www.stepfour.com/jobs/v8/801384010.htm,"Assembler, Wire-Mesh Gate",390
http://www.stepfour.com/jobs/v7/754684014.htm,"Assembler-And-Gluer, Laminated Plastics",391
http://www.stepfour.com/jobs/v7/739687010.htm,Assembler-Arranger,392
http://www.stepfour.com/jobs/v8/806361014.htm,"Assembler-Installer, General",393
http://www.stepfour.com/jobs/v7/720684010.htm,Assembly Adjuster,394
http://www.stepfour.com/jobs/v5/519664010.htm,Assembly Cleaner,395
http://www.stepfour.com/jobs/v7/706361014.htm,Assembly Inspector,396
http://www.stepfour.com/jobs/v7/763684010.htm,Assembly Inspector,397
http://www.stepfour.com/jobs/v7/711684010.htm,Assembly Loader,398
http://www.stepfour.com/jobs/v7/762684018.htm,Assembly Operator,399
http://www.stepfour.com/jobs/v6/624381010.htm,Assembly Repairer,400
http://www.stepfour.com/jobs/v7/739137010.htm,Assembly Supervisor,401
http://www.stepfour.com/jobs/v6/633261010.htm,Assembly Technician,402
http://www.stepfour.com/jobs/v8/801663010.htm,Assembly-Inspector Helper,403
http://www.stepfour.com/jobs/v7/709684018.htm,Assembly-Line Inspector,404
http://www.stepfour.com/jobs/v6/692686010.htm,Assembly-Machine Operator,405
http://www.stepfour.com/jobs/v7/754685014.htm,Assembly-Machine Tender,406
http://www.stepfour.com/jobs/v6/692360010.htm,Assembly-Machine-Set-Up Mechanic,407
http://www.stepfour.com/jobs/v6/690685014.htm,Assembly-Press Operator,408
http://www.stepfour.com/jobs/v1/188167014.htm,"Assessor-Collector, Irrigation Tax",409
http://www.stepfour.com/jobs/v2/215367010.htm,Assignment Clerk,410
http://www.stepfour.com/jobs/v2/219387010.htm,Assignment Clerk,411
http://www.stepfour.com/jobs/v2/249367090.htm,Assignment Clerk,412
http://www.stepfour.com/jobs/v1/132132010.htm,Assignment Editor,413
http://www.stepfour.com/jobs/v1/186167070.htm,"Assistant Branch Manager, Financial Institution",414
http://www.stepfour.com/jobs/v8/869367010.htm,Assistant Construction Superintendent,415
http://www.stepfour.com/jobs/v7/781361010.htm,Assistant Designer,416
http://www.stepfour.com/jobs/v6/651685026.htm,"Assistant Press Operator, Offset",417
http://www.stepfour.com/jobs/v1/091107010.htm,Assistant Principal,418
http://www.stepfour.com/jobs/v6/651585010.htm,Assistant-Press Operator,419
http://www.stepfour.com/jobs/v1/189117010.htm,Association Executive,420
http://www.stepfour.com/jobs/v7/703687010.htm,Assorter,421
http://www.stepfour.com/jobs/v1/159207010.htm,Astrologer,422
http://www.stepfour.com/jobs/v1/021067010.htm,Astronomer,423
http://www.stepfour.com/jobs/v1/153224010.htm,Athletic Trainer,424
http://www.stepfour.com/jobs/v7/709381010.htm,Atomic-Fuel Assembler,425
http://www.stepfour.com/jobs/v7/706684030.htm,Atomizer Assembler,426
http://www.stepfour.com/jobs/v2/219362014.htm,Attendance Clerk,427
http://www.stepfour.com/jobs/v1/168367010.htm,Attendance Officer,428
http://www.stepfour.com/jobs/v3/342667014.htm,"Attendant, Arcade",429
http://www.stepfour.com/jobs/v3/329683010.htm,"Attendant, Campground",430
http://www.stepfour.com/jobs/v3/359677010.htm,"Attendant, Children's Institution",431
http://www.stepfour.com/jobs/v3/329467010.htm,"Attendant, Lodging Facilities",432
http://www.stepfour.com/jobs/v2/294667010.htm,Auction Assistant,433
http://www.stepfour.com/jobs/v2/294567010.htm,Auction Clerk,434
http://www.stepfour.com/jobs/v2/294257010.htm,Auctioneer,435
http://www.stepfour.com/jobs/v1/194262010.htm,Audio Operator,436
http://www.stepfour.com/jobs/v7/729281010.htm,Audio-Video Repairer,437
http://www.stepfour.com/jobs/v1/076101010.htm,Audiologist,438
http://www.stepfour.com/jobs/v1/078362010.htm,Audiometrist,439
http://www.stepfour.com/jobs/v1/100167010.htm,Audiovisual Librarian,440
http://www.stepfour.com/jobs/v1/149061010.htm,Audiovisual Production Specialist,441
http://www.stepfour.com/jobs/v9/960382010.htm,Audiovisual Technician,442
http://www.stepfour.com/jobs/v2/210382010.htm,Audit Clerk,443
http://www.stepfour.com/jobs/v2/216482018.htm,Audit-Machine Operator,444
http://www.stepfour.com/jobs/v1/160167054.htm,Auditor,445
http://www.stepfour.com/jobs/v1/160167030.htm,"Auditor, County Or City",446
http://www.stepfour.com/jobs/v1/160162030.htm,"Auditor, Data Processing",447
http://www.stepfour.com/jobs/v1/160167034.htm,"Auditor, Internal",448
http://www.stepfour.com/jobs/v1/160167038.htm,"Auditor, Tax",449
http://www.stepfour.com/jobs/v5/575462010.htm,"Auger Press Operator, Manual Control",450
http://www.stepfour.com/jobs/v5/529685010.htm,Auto Roller,451
http://www.stepfour.com/jobs/v8/807381030.htm,"Auto-Body Repairer, Fiberglass",452
http://www.stepfour.com/jobs/v1/017261010.htm,Auto-Design Checker,453
http://www.stepfour.com/jobs/v1/017281010.htm,Auto-Design Detailer,454
http://www.stepfour.com/jobs/v5/553362014.htm,Autoclave Operator,455
http://www.stepfour.com/jobs/v5/587585010.htm,Autoclave Operator,456
http://www.stepfour.com/jobs/v5/587682010.htm,Autoclave Operator,457
http://www.stepfour.com/jobs/v5/553382010.htm,Autoclave Operator I,458
http://www.stepfour.com/jobs/v7/709682010.htm,Autoclave Operator II,459
http://www.stepfour.com/jobs/v3/319464010.htm,Automat-Car Attendant,460
http://www.stepfour.com/jobs/v6/699362010.htm,Automated Cutting Machine Operator,461
http://www.stepfour.com/jobs/v6/638261010.htm,Automated Equipment Engineer-Technician,462
http://www.stepfour.com/jobs/v6/667685070.htm,Automatic Bandsaw Tender,463
http://www.stepfour.com/jobs/v6/611682014.htm,Automatic Casting-Forging Machine Operator,464
http://www.stepfour.com/jobs/v5/529685014.htm,Automatic Lump Making Machine Tender,465
http://www.stepfour.com/jobs/v6/673682010.htm,Automatic Pattern Edger,466
http://www.stepfour.com/jobs/v6/619686010.htm,Automatic Stacker,467
http://www.stepfour.com/jobs/v8/829281010.htm,Automatic-Door Mechanic,468
http://www.stepfour.com/jobs/v8/822281010.htm,Automatic-Equipment Technician,469
http://www.stepfour.com/jobs/v6/649685010.htm,Automatic-Machine Attendant,470
http://www.stepfour.com/jobs/v6/669686010.htm,Automatic-Nailing-Machine Feeder,471
http://www.stepfour.com/jobs/v6/689382010.htm,Automatic-Pad-Making-Machine Operator,472
http://www.stepfour.com/jobs/v6/689686010.htm,Automatic-Pad-Making-Machine Operator Helper,473
http://www.stepfour.com/jobs/v6/609682010.htm,Automatic-Wheel-Line Operator,474
http://www.stepfour.com/jobs/v8/825381014.htm,Automatic-Window-Seat-And-Top-Lift Repairer,475
http://www.stepfour.com/jobs/v9/915687034.htm,Automobile Detailer,476
http://www.stepfour.com/jobs/v2/296367010.htm,Automobile Locator,477
http://www.stepfour.com/jobs/v6/620261010.htm,Automobile Mechanic,478
http://www.stepfour.com/jobs/v1/153243010.htm,Automobile Racer,479
http://www.stepfour.com/jobs/v2/295467026.htm,Automobile Rental Clerk,480
http://www.stepfour.com/jobs/v3/379364010.htm,Automobile Tester,481
http://www.stepfour.com/jobs/v6/620261014.htm,Automobile Tester,482
http://www.stepfour.com/jobs/v7/780381010.htm,Automobile Upholsterer,483
http://www.stepfour.com/jobs/v6/620684010.htm,Automobile Wrecker,484
http://www.stepfour.com/jobs/v8/806684038.htm,Automobile-Accessories Installer,485
http://www.stepfour.com/jobs/v8/807361010.htm,Automobile-Body Customizer,486
http://www.stepfour.com/jobs/v8/807381010.htm,Automobile-Body Repairer,487
http://www.stepfour.com/jobs/v8/807687010.htm,Automobile-Body-Repairer Helper,488
http://www.stepfour.com/jobs/v8/807684010.htm,Automobile-Bumper Straightener,489
http://www.stepfour.com/jobs/v2/249167010.htm,Automobile-Club-Safety-Program Coordinator,490
http://www.stepfour.com/jobs/v6/620261012.htm,Automobile-Mechanic Apprentice,491
http://www.stepfour.com/jobs/v6/620684014.htm,Automobile-Mechanic Helper,492
http://www.stepfour.com/jobs/v6/620381010.htm,Automobile-Radiator Mechanic,493
http://www.stepfour.com/jobs/v6/620261018.htm,Automobile-Repair-Service Estimator,494
http://www.stepfour.com/jobs/v9/915687010.htm,Automobile-Seat-Cover Installer,495
http://www.stepfour.com/jobs/v7/780384010.htm,Automobile-Seat-Cover-And-Convertible-Top Installer,496
http://www.stepfour.com/jobs/v9/915477010.htm,Automobile-Self-Serve-Service-Station Attendant,497
http://www.stepfour.com/jobs/v9/915467010.htm,Automobile-Service-Station Attendant,498
http://www.stepfour.com/jobs/v6/620261030.htm,Automobile-Service-Station Mechanic,499
http://www.stepfour.com/jobs/v7/780381014.htm,Automobile-Upholsterer Apprentice,500
http://www.stepfour.com/jobs/v1/007061010.htm,Automotive Engineer,501
http://www.stepfour.com/jobs/v6/620281014.htm,"Automotive Technician, Exhaust Emissions",502
http://www.stepfour.com/jobs/v6/620261034.htm,Automotive-Cooling-System Diagnostic Technician,503
http://www.stepfour.com/jobs/v7/721281010.htm,Automotive-Generator-And-Starter Repairer,504
http://www.stepfour.com/jobs/v6/620281018.htm,Automotive-Maintenance-Equipment Servicer,505
http://www.stepfour.com/jobs/v7/736367010.htm,Automotive-Tire Tester,506
http://www.stepfour.com/jobs/v7/736131010.htm,Automotive-Tire-Testing Supervisor,507
http://www.stepfour.com/jobs/v9/952362010.htm,Auxiliary-Equipment Operator,508
http://www.stepfour.com/jobs/v5/570685010.htm,Auxiliary-Equipment Tender,509
http://www.stepfour.com/jobs/v8/869665010.htm,Auxiliary-Equipment Tender,510
http://www.stepfour.com/jobs/v6/639281010.htm,Aviation Support Equipment Repairer,511
http://www.stepfour.com/jobs/v8/823261026.htm,Avionics Technician,512
http://www.stepfour.com/jobs/v8/869484010.htm,Awning Hanger,513
http://www.stepfour.com/jobs/v8/869481010.htm,Awning Maker-And-Installer,514
http://www.stepfour.com/jobs/v8/809484010.htm,Awning-Frame Maker,515
http://www.stepfour.com/jobs/v8/869687010.htm,Awning-Hanger Helper,516
http://www.stepfour.com/jobs/v7/709684022.htm,Babbitter,517
http://www.stepfour.com/jobs/v2/295367014.htm,Baby-Stroller And Wheelchair Rental Clerk,518
http://www.stepfour.com/jobs/v5/569686010.htm,"Back Feeder, Plywood Layup Line",519
http://www.stepfour.com/jobs/v7/786682026.htm,"Back Maker, Lockstitch",520
http://www.stepfour.com/jobs/v7/780684010.htm,Back Padder,521
http://www.stepfour.com/jobs/v5/589686010.htm,Back Tender,522
http://www.stepfour.com/jobs/v6/652685010.htm,"Back Tender, Cloth Printing",523
http://www.stepfour.com/jobs/v5/532685010.htm,"Back Tender, Insulation Board",524
http://www.stepfour.com/jobs/v5/534662010.htm,"Back Tender, Paper Machine",525
http://www.stepfour.com/jobs/v7/780687062.htm,Back Tufter,526
http://www.stepfour.com/jobs/v5/582685010.htm,Back Washer,527
http://www.stepfour.com/jobs/v2/221387010.htm,Back-Shoe Worker,528
http://www.stepfour.com/jobs/v6/690685018.htm,Back-Strip-Machine Operator,529
http://www.stepfour.com/jobs/v5/590685010.htm,Backing-In-Machine Tender,530
http://www.stepfour.com/jobs/v7/789687010.htm,Bag Cutter,531
http://www.stepfour.com/jobs/v7/789687014.htm,Bag Liner,532
http://www.stepfour.com/jobs/v7/737687014.htm,Bag Loader,533
http://www.stepfour.com/jobs/v6/651685010.htm,Bag Printer,534
http://www.stepfour.com/jobs/v7/794684010.htm,Bag Repairer,535
http://www.stepfour.com/jobs/v7/787686010.htm,Bag Sewer,536
http://www.stepfour.com/jobs/v6/649685014.htm,Bag-Machine Operator,537
http://www.stepfour.com/jobs/v6/649686010.htm,Bag-Machine-Operator Helper,538
http://www.stepfour.com/jobs/v3/357477010.htm,Baggage Checker,539
http://www.stepfour.com/jobs/v9/910687010.htm,Baggage Handler,540
http://www.stepfour.com/jobs/v3/324137010.htm,"Baggage Porter, Head",541
http://www.stepfour.com/jobs/v9/910137010.htm,Baggage-And-Mail Agent,542
http://www.stepfour.com/jobs/v5/553685014.htm,Bagger,543
http://www.stepfour.com/jobs/v5/582687010.htm,Bagger,544
http://www.stepfour.com/jobs/v9/920687014.htm,Bagger,545
http://www.stepfour.com/jobs/v9/920687018.htm,Bagger,546
http://www.stepfour.com/jobs/v6/689687010.htm,Bagging Salvager,547
http://www.stepfour.com/jobs/v3/377667010.htm,Bailiff,548
http://www.stepfour.com/jobs/v3/313381010.htm,Baker,549
http://www.stepfour.com/jobs/v5/526381010.htm,Baker,550
http://www.stepfour.com/jobs/v5/526381014.htm,Baker Apprentice,551
http://www.stepfour.com/jobs/v3/313684010.htm,Baker Helper,552
http://www.stepfour.com/jobs/v5/526686010.htm,Baker Helper,553
http://www.stepfour.com/jobs/v3/313131010.htm,"Baker, Head",554
http://www.stepfour.com/jobs/v3/313381014.htm,"Baker, Pizza",555
http://www.stepfour.com/jobs/v3/313361010.htm,"Baker, Second",556
http://www.stepfour.com/jobs/v5/526381018.htm,"Baker, Test",557
http://www.stepfour.com/jobs/v5/526131010.htm,Bakery Supervisor,558
http://www.stepfour.com/jobs/v5/524687022.htm,"Bakery Worker, Conveyor Line",559
http://www.stepfour.com/jobs/v6/629281010.htm,Bakery-Machine Mechanic,560
http://www.stepfour.com/jobs/v6/629131010.htm,Bakery-Machine-Mechanic Supervisor,561
http://www.stepfour.com/jobs/v7/715384010.htm,Balance Assembler,562
http://www.stepfour.com/jobs/v6/604685010.htm,Balance Recesser,563
http://www.stepfour.com/jobs/v7/715684018.htm,Balance Truer,564
http://www.stepfour.com/jobs/v7/715684022.htm,Balance-Bridge Assembler,565
http://www.stepfour.com/jobs/v7/710381014.htm,"Balancer, Scale",566
http://www.stepfour.com/jobs/v6/609462010.htm,Balancing-Machine Operator,567
http://www.stepfour.com/jobs/v8/809382010.htm,Balancing-Machine Set-Up Worker,568
http://www.stepfour.com/jobs/v5/575687010.htm,Balcony Worker,569
http://www.stepfour.com/jobs/v9/920687022.htm,Bale Sewer,570
http://www.stepfour.com/jobs/v6/616682014.htm,Bale-Tie-Machine Operator,571
http://www.stepfour.com/jobs/v6/690685022.htm,Baler,572
http://www.stepfour.com/jobs/v9/920685010.htm,Baling-Machine Tender,573
http://www.stepfour.com/jobs/v7/732684026.htm,Ball Assembler,574
http://www.stepfour.com/jobs/v6/609685010.htm,Ball Sorter,575
http://www.stepfour.com/jobs/v6/689685010.htm,Ball-Fringe-Machine Operator,576
http://www.stepfour.com/jobs/v5/520686010.htm,Ball-Machine Operator,577
http://www.stepfour.com/jobs/v5/558685014.htm,Ball-Mill Operator,578
http://www.stepfour.com/jobs/v6/690682014.htm,Ball-Truing-Machine Operator,579
http://www.stepfour.com/jobs/v6/681685010.htm,Ball-Warper Tender,580
http://www.stepfour.com/jobs/v6/681685014.htm,Balling-Machine Operator,581
http://www.stepfour.com/jobs/v1/199267010.htm,"Ballistics Expert, Forensic",582
http://www.stepfour.com/jobs/v5/599687010.htm,Balloon Dipper,583
http://www.stepfour.com/jobs/v7/752684010.htm,Balloon Maker,584
http://www.stepfour.com/jobs/v7/733281010.htm,Ballpoint Pen Cartridge Tester,585
http://www.stepfour.com/jobs/v6/692382010.htm,Ballpoint-Pen-Assembly-Machine Operator,586
http://www.stepfour.com/jobs/v7/715687010.htm,Band Attacher,587
http://www.stepfour.com/jobs/v7/750684010.htm,Band Builder,588
http://www.stepfour.com/jobs/v6/690685026.htm,Band Cutter,589
http://www.stepfour.com/jobs/v6/619685010.htm,Band Maker,590
http://www.stepfour.com/jobs/v9/929686014.htm,Band Salvager,591
http://www.stepfour.com/jobs/v5/551685010.htm,Band Tumbler,592
http://www.stepfour.com/jobs/v7/784685010.htm,Band-And-Cuff Cutter,593
http://www.stepfour.com/jobs/v6/690685030.htm,Band-Machine Operator,594
http://www.stepfour.com/jobs/v6/603685010.htm,Band-Reamer-Machine Operator,595
http://www.stepfour.com/jobs/v5/525685010.htm,Band-Saw Operator,596
http://www.stepfour.com/jobs/v6/640685090.htm,Band-Saw Operator,597
http://www.stepfour.com/jobs/v6/667685010.htm,Band-Saw Operator,598
http://www.stepfour.com/jobs/v6/667685014.htm,Band-Saw Operator,599
http://www.stepfour.com/jobs/v6/686682010.htm,Band-Saw Operator,600
http://www.stepfour.com/jobs/v6/690485010.htm,Band-Sawing-Machine Operator,601
http://www.stepfour.com/jobs/v6/667682010.htm,Band-Scroll-Saw Operator,602
http://www.stepfour.com/jobs/v7/780684014.htm,Band-Top Maker,603
http://www.stepfour.com/jobs/v7/733687018.htm,Bander,604
http://www.stepfour.com/jobs/v7/762687010.htm,Bander,605
http://www.stepfour.com/jobs/v9/920687026.htm,"Bander, Hand",606
http://www.stepfour.com/jobs/v9/920687030.htm,"Bander, Hand",607
http://www.stepfour.com/jobs/v9/929687058.htm,"Bander, Hand",608
http://www.stepfour.com/jobs/v9/920686010.htm,"Bander-And-Cellophaner Helper, Machine",609
http://www.stepfour.com/jobs/v9/920685014.htm,"Bander-And-Cellophaner, Machine",610
http://www.stepfour.com/jobs/v6/619685014.htm,Banding-Machine Operator,611
http://www.stepfour.com/jobs/v6/619685018.htm,Banding-Machine Operator,612
http://www.stepfour.com/jobs/v6/679682010.htm,Banding-Machine Operator,613
http://www.stepfour.com/jobs/v9/920687034.htm,Bandoleer Packer,614
http://www.stepfour.com/jobs/v7/737587010.htm,Bandoleer Straightener-Stamper,615
http://www.stepfour.com/jobs/v8/851137010.htm,Bank Boss,616
http://www.stepfour.com/jobs/v9/932132010.htm,Bank Boss,617
http://www.stepfour.com/jobs/v1/142061010.htm,Bank-Note Designer,618
